order_line_id,order_id,customer_id,product_id,quantity,unit_price,order_ts,status,coupon_code
L0005894,O003503,C00503,P0021,1,136.88,2026-06-19 13:15:05,completed,WELCOME15
L0005895,O003504,C00998,P0090,1,375.83,2026-06-11 02:39:25,completed,WELCOME15
L0005896,O003505,C00707,P0055,1,111.45,2026-05-23 13:49:32,completed,SAVE10
L0005897,O003505,C00707,P0115,1,185.96,2026-05-23 13:49:32,completed,FESTIVE20
L0005898,O003506,C00068,P0023,1,383.08,2026-05-19 18:12:54,cancelled,FESTIVE20
L0005898,O003506,C00068,P0023,1,383.08,2026-05-19 18:12:54,cancelled,FESTIVE20
L0005899,O003506,C00068,P0193,-1,294.03,2026-05-19 18:12:54,cancelled,
L0005899,O003506,C00068,P0193,-1,294.03,2026-05-19 18:12:54,cancelled,
L0005900,O003507,C00176,P0047,1,126.91,2026-06-15 18:55:27,completed,
L0005901,O003508,C00001,P0108,-1,30.53,2026-06-01 07:38:34,completed,
L0005902,O003508,C00001,P0088,2,162.05,2026-06-01 07:38:34,completed,
L0005903,O003509,C00090,P0154,1,229.35,2026-06-25 17:26:34,cancelled,FESTIVE20
L0005904,O003509,C00090,P0155,2,209.56,2026-06-25 17:26:34,cancelled,
L0005904,O003509,C00090,P0155,2,209.56,2026-06-25 17:26:34,cancelled,
L0005905,O003509,C00090,P0185,1,38.0,2026-06-25 17:26:34,cancelled,
L0005906,O003510,C00880,P0189,2,48.25,2026-04-17 15:01:41,cancelled,SAVE10
L0005907,O003511,C00294,P0149,1,195.12,2026-03-16 22:44:57,completed,WELCOME15
L0005908,O003512,C00019,P0005,1,281.95,2026-05-04 07:08:09,completed,
L0005909,O003513,C00403,P0072,2,27.53,2026-03-25 07:44:51,completed,SAVE10
L0005910,O003514,C00757,P0109,1,21.14,2026-06-21 14:14:06,completed,
L0005911,O003515,C00260,P0129,1,208.4,2026-04-15 13:00:12,returned,
L0005912,O003515,C00260,P0037,1,50.23,2026-04-15 13:00:12,returned,WELCOME15
L0005913,O003516,C00645,P0155,1,209.56,2026-04-21 18:15:38,returned,
L0005914,O003516,C00645,P0157,2,310.93,2026-04-21 18:15:38,returned,
L0005915,O003517,C00742,P0103,1,29.93,2026-02-17 14:52:27,returned,
L0005916,O003517,C00742,P0032,3,196.06,2026-02-17 14:52:27,returned,
L0005917,O003518,C00738,P0086,1,199.71,2026-04-18 03:58:24,completed,
L0005918,O003519,C00999,P0007,1,27.92,2026-04-08 23:40:23,completed,
L0005919,O003519,C00999,P0153,1,24.62,2026-04-08 23:40:23,completed,
L0005920,O003520,C00952,P0102,1,59.72,2026-03-06 19:58:53,returned,
L0005921,O003521,C00647,P0190,-1,40.05,2026-04-06 17:05:57,completed,WELCOME15
L0005922,O003522,C00687,P0156,1,104.41,2026-06-08 22:38:30,completed,FESTIVE20
L0005923,O003523,C00441,P0178,1,114.01,2026-05-26 18:57:36,completed,
L0005924,O003524,C00162,P0143,1,367.99,2026-03-05 12:07:03,cancelled,FESTIVE20
L0005925,O003525,C00359,P0105,2,242.65,2026-01-17 17:17:49,returned,
L0005926,O003526,C00595,P0053,1,222.95,2026-03-01 12:15:23,completed,SAVE10
L0005927,O003527,C00151,P0174,2,41.31,2026-04-22 22:33:20,COMPLETED,
L0005928,O003528,C00730,P0151,3,100.51,2026-06-12 16:49:55,COMPLETED,WELCOME15
L0005929,O003528,C00730,P0176,3,152.07,2026-06-12 16:49:55,COMPLETED,
L0005930,O003529,C01000,P0008,1,40.16,2026-03-21 10:44:01,COMPLETED,FESTIVE20
L0005931,O003530,C00354,P0083,1,184.92,2026-06-20 15:23:17,completed,WELCOME15
L0005932,O003530,C00354,P0159,1,319.64,2026-06-20 15:23:17,completed,
L0005933,O003530,C00354,P0125,1,163.08,2026-06-20 15:23:17,completed,FESTIVE20
L0005934,O003530,C00354,P0039,1,337.77,2026-06-20 15:23:17,completed,WELCOME15
L0005935,O003531,C00930,P0009,1,105.65,2026-04-24 21:05:48,completed,FESTIVE20
L0005935,O003531,C00930,P0009,1,105.65,2026-04-24 21:05:48,completed,FESTIVE20
L0005936,O003532,C00472,P0157,1,310.93,2026-03-24 01:54:54,completed,WELCOME15
L0005937,O003532,C00472,P0063,2,187.56,2026-03-24 01:54:54,completed,
L0005938,O003533,C00111,P0030,3,29.84,2026-03-12 07:55:35,completed,
L0005939,O003533,C00111,P0010,1,47.69,2026-03-12 07:55:35,completed,
L0005940,O003534,C00413,P0089,3,163.94,2026-05-28 19:43:05,completed,
L0005941,O003534,C00413,P0170,1,144.48,2026-05-28 19:43:05,completed,
L0005942,O003534,C00413,P0066,1,27.87,2026-05-28 19:43:05,completed,WELCOME15
L0005943,O003535,C00218,P0197,1,192.41,2026-02-05 03:19:47,returned,SAVE10
L0005944,O003536,C00932,P0021,1,136.88,2026-04-13 18:38:12,completed,SAVE10
L0005945,O003537,C00043,P0182,1,160.32,2026-04-01 11:47:42,cancelled,WELCOME15
L0005946,O003537,C00043,P0054,1,41.81,2026-04-01 11:47:42,cancelled,
L0005947,O003538,C00066,P0017,1,53.8,2026-02-17 15:18:02,cancelled,
L0005948,O003538,C00066,P0176,1,152.07,2026-02-17 15:18:02,cancelled,
L0005949,O003539,C00149,P0150,1,228.65,2026-01-09 10:08:34,completed,WELCOME15
L0005950,O003539,C00149,P0148,3,153.07,2026-01-09 10:08:34,completed,
L0005950,O003539,C00149,P0148,3,153.07,2026-01-09 10:08:34,completed,
L0005951,O003540,C00658,P0083,1,184.92,2026-02-18 09:03:23,COMPLETED,
L0005952,O003541,C00195,P0187,1,358.29,2026-06-04 18:06:09,cancelled,WELCOME15
L0005953,O003542,C00628,P0110,1,27.62,2026-05-03 17:17:17,completed,
L0005954,O003543,C00638,P0118,1,85.18,2026-02-16 20:54:03,cancelled,FESTIVE20
L0005955,O003544,C00409,P0002,1,244.41,2026-04-05 07:01:54,CANCELLED,
L0005956,O003545,C00401,P0173,2,165.87,2026-01-12 00:54:06,completed,
L0005957,O003545,C00401,P0014,1,122.93,2026-01-12 00:54:06,completed,SAVE10
L0005958,O003545,C00401,P0111,2,266.81,2026-01-12 00:54:06,completed,SAVE10
L0005959,O003546,C00358,P0085,1,306.87,2026-05-01 16:54:23,cancelled,
L0005960,O003547,C00488,P0119,1,41.62,2026-05-23 07:37:06,returned,
L0005961,O003548,C00334,P0005,1,281.95,2026-02-03 22:50:49,returned,
L0005962,O003548,C00334,P0109,3,21.14,2026-02-03 22:50:49,returned,
L0005963,O003548,C00334,P0196,2,19.53,2026-02-03 22:50:49,returned,
L0005964,O003549,C00692,P0034,1,277.67,2026-06-08 05:05:06,completed,WELCOME15
L0005965,O003549,C00692,P0035,1,59.64,2026-06-08 05:05:06,completed,FESTIVE20
L0005966,O003550,C00648,P0138,1,393.73,2026-05-04 07:54:50,COMPLETED,
L0005967,O003550,C00648,P0042,1,91.44,2026-05-04 07:54:50,COMPLETED,
L0005968,O003550,C00648,P0099,1,41.93,2026-05-04 07:54:50,COMPLETED,
L0005969,O003551,C00186,P0142,1,33.62,2026-05-15 08:40:09,completed,
L0005970,O003552,C00982,P0169,1,60.52,2026-03-18 01:02:03,cancelled,
L0005971,O003552,C00982,P0084,1,340.02,2026-03-18 01:02:03,cancelled,SAVE10
L0005972,O003553,C00055,P0086,1,199.71,2026-01-28 10:17:14,cancelled,
L0005973,O003553,C00055,P0013,3,63.73,2026-01-28 10:17:14,cancelled,FESTIVE20
L0005974,O003554,C00933,P0136,3,19.25,2026-06-26 08:39:59,cancelled,
L0005975,O003554,C00933,P0194,2,250.06,2026-06-26 08:39:59,cancelled,
L0005976,O003555,C00278,P0117,1,82.98,2026-04-14 02:56:38,cancelled,
L0005977,O003556,C00417,P0075,2,154.23,2026-03-14 04:58:25,completed,SAVE10
L0005978,O003556,C00417,P0061,2,211.03,2026-03-14 04:58:25,completed,WELCOME15
L0005979,O003557,C00954,P0012,1,35.42,2026-04-14 13:23:38,returned,
L0005980,O003557,C00954,P0034,1,277.67,2026-04-14 13:23:38,returned,
L0005981,O003558,C00186,P0166,1,87.18,2026-02-13 13:17:32,completed,
L0005982,O003559,C00165,P0169,1,60.52,2026-05-17 07:25:13,cancelled,
L0005983,O003559,C00165,P0169,1,60.52,2026-05-17 07:25:13,cancelled,
L0005984,O003559,C00165,P0051,1,83.38,2026-05-17 07:25:13,cancelled,
L0005985,O003559,C00165,P0114,2,58.18,2026-05-17 07:25:13,cancelled,
L0005986,O003560,C00297,P0192,1,78.39,2026-04-07 09:19:29,returned,
L0005987,O003561,C00390,P0134,1,116.14,2026-01-20 22:55:26,returned,
L0005988,O003562,C00124,P0004,1,89.69,2026-02-21 22:48:20,cancelled,
L0005989,O003563,C00029,P0125,1,163.08,2026-04-07 19:30:09,returned,SAVE10
L0005990,O003564,C00604,P0068,1,361.45,2026-05-26 01:24:07,returned,
L0005991,O003564,C00604,P0010,1,47.69,2026-05-26 01:24:07,returned,
L0005992,O003565,C00080,P0111,1,266.81,2026-05-22 04:18:06,completed,
L0005992,O003565,C00080,P0111,1,266.81,2026-05-22 04:18:06,completed,
L0005993,O003566,C00986,P0098,1,148.36,2026-04-28 02:42:28,completed,
L0005994,O003566,C00986,P0084,1,340.02,2026-04-28 02:42:28,completed,
L0005995,O003567,C00984,P0112,3,291.53,2026-03-27 05:01:06,completed,
L0005996,O003568,C00968,P0133,1,352.92,2026-03-03 11:56:30,completed,
L0005997,O003569,C00074,P0096,1,267.14,2026-06-16 16:04:00,RETURNED,
L0005998,O003570,C00307,P0167,1,42.41,2026-03-04 09:37:22,completed,
L0005999,O003570,C00307,P0055,1,111.45,2026-03-04 09:37:22,completed,
L0006000,O003570,C00307,P0120,1,398.32,2026-03-04 09:37:22,completed,WELCOME15
L0006001,O003571,C00080,P0139,1,40.11,2026-05-02 17:16:15,returned,
L0006002,O003572,C00731,P0005,2,281.95,2026-02-07 20:56:01,returned,WELCOME15
L0006003,O003573,C00349,P0183,2,316.89,2026-01-08 00:42:00,completed,
L0006004,O003574,C00859,P0097,1,294.38,2026-05-16 07:13:03,completed,
L0006005,O003574,C00859,P0117,1,82.98,2026-05-16 07:13:03,completed,
L0006006,O003575,C00228,P0012,1,35.42,2026-04-20 10:03:16,completed,
L0006007,O003575,C00228,P0060,1,172.56,2026-04-20 10:03:16,completed,SAVE10
L0006008,O003576,C00169,P0195,1,49.1,2026-04-25 21:58:23,completed,
L0006009,O003577,C00577,P0158,1,317.86,2026-04-07 09:53:23,completed,
L0006010,O003577,C00577,P0016,1,30.29,2026-04-07 09:53:23,completed,
L0006011,O003578,C00625,P0081,1,163.83,2026-05-20 22:29:10,completed,
L0006012,O003579,C00873,P0052,1,292.57,2026-04-10 02:50:04,returned,WELCOME15
L0006013,O003580,C00051,P0011,1,64.02,2026-06-25 05:44:23,completed,
L0006014,O003581,C00662,P0119,1,41.62,2026-05-22 05:10:12,returned,
L0006015,O003582,C00612,P0017,1,53.8,2026-03-19 09:23:56,returned,
L0006016,O003583,C00330,P0027,1,176.82,2026-02-20 08:39:28,completed,SAVE10
L0006017,O003584,C00207,P0054,1,41.81,2026-05-07 13:31:26,completed,
L0006018,O003585,C00131,P0054,1,41.81,2026-06-03 07:14:41,cancelled,
L0006019,O003586,C00309,P0085,2,306.87,2026-03-24 16:13:52,completed,FESTIVE20
L0006020,O003586,C00309,P0130,1,191.99,2026-03-24 16:13:52,completed,
L0006021,O003587,C00907,P0056,1,30.69,2026-05-07 17:44:08,completed,
L0006022,O003587,C00907,P0177,1,322.68,2026-05-07 17:44:08,completed,SAVE10
L0006023,O003587,C00907,P0017,1,53.8,2026-05-07 17:44:08,completed,FESTIVE20
L0006024,O003588,C00294,P0183,2,316.89,2026-04-14 00:50:27,returned,
L0006025,O003588,C00294,P0066,1,27.87,2026-04-14 00:50:27,returned,SAVE10
L0006026,O003589,C00329,P0055,2,111.45,2026-04-04 00:34:02,cancelled,
L0006027,O003590,C00106,P0107,1,232.43,2026-06-05 06:37:21,completed,
L0006028,O003591,C00157,P0060,1,172.56,2026-05-12 08:06:16,completed,WELCOME15
L0006029,O003592,C00765,P0166,1,87.18,2026-02-04 09:16:20,completed,SAVE10
L0006030,O003593,C00633,P0197,2,192.41,2026-04-16 17:55:28,completed,
L0006031,O003593,C00633,P0164,1,354.25,2026-04-16 17:55:28,completed,
L0006032,O003594,C00433,P0087,1,84.18,2026-05-10 05:12:58,completed,
L0006033,O003595,C00697,P0009,2,105.65,2026-01-07 06:45:24,cancelled,SAVE10
L0006034,O003596,C00582,P0087,1,84.18,2026-04-08 05:12:45,returned,FESTIVE20
L0006035,O003597,C00797,P0073,1,151.58,2026-02-21 12:00:56,completed,
L0006035,O003597,C00797,P0073,1,151.58,2026-02-21 12:00:56,completed,
L0006036,O003598,C00627,P0124,1,28.31,2026-05-18 13:32:38,completed,WELCOME15
L0006037,O003599,C00583,P0146,-1,19.04,2026-04-19 18:38:36,completed,
L0006038,O003599,C00583,P0161,1,340.84,2026-04-19 18:38:36,completed,FESTIVE20
L0006039,O003599,C00583,P0031,1,356.97,2026-04-19 18:38:36,completed,
L0006040,O003599,C00583,P0170,1,144.48,2026-04-19 18:38:36,completed,
L0006041,O003600,C00371,P0056,2,30.69,2026-03-04 15:54:58,completed,FESTIVE20
L0006042,O003601,C00210,P0103,1,29.93,2026-02-06 15:02:08,returned,WELCOME15
L0006043,O003601,C00210,P0137,1,392.14,2026-02-06 15:02:08,returned,
L0006044,O003602,C00092,P0194,1,250.06,2026-04-06 02:03:45,cancelled,
L0006045,O003603,C00212,P0088,1,162.05,2026-05-13 23:23:43,completed,FESTIVE20
L0006046,O003604,C00047,P0011,1,64.02,2026-02-22 01:42:49,completed,SAVE10
L0006047,O003604,C00047,P0157,1,310.93,2026-02-22 01:42:49,completed,
L0006048,O003605,C00889,P0071,2,248.02,2026-05-10 06:16:57,completed,
L0006049,O003606,C00173,P0002,2,244.41,2026-03-23 17:27:02,completed,
L0006050,O003606,C00173,P0175,1,210.57,2026-03-23 17:27:02,completed,
L0006051,O003606,C00173,P0078,2,264.4,2026-03-23 17:27:02,completed,
L0006051,O003606,C00173,P0078,2,264.4,2026-03-23 17:27:02,completed,
L0006052,O003606,C00173,P0016,1,30.29,2026-03-23 17:27:02,completed,
L0006053,O003607,C00721,P0177,1,322.68,2026-02-22 08:30:40,completed,
L0006054,O003607,C00721,P0066,1,27.87,2026-02-22 08:30:40,completed,
L0006055,O003607,C00721,P0106,1,139.53,2026-02-22 08:30:40,completed,
L0006056,O003607,C00721,P0069,1,279.16,2026-02-22 08:30:40,completed,
L0006057,O003608,C00217,P0022,1,95.39,2026-05-24 12:00:54,completed,
L0006058,O003609,C00689,P0167,1,42.41,2026-02-19 22:44:52,cancelled,
L0006059,O003610,C00833,P0043,1,70.65,2026-04-17 05:01:36,completed,WELCOME15
L0006060,O003611,C00959,P0196,2,19.53,2026-03-06 17:02:38,COMPLETED,
L0006061,O003612,C00691,P0121,1,257.46,2026-02-12 03:53:53,cancelled,
L0006062,O003613,C00451,P0001,1,69.01,2026-01-05 21:54:22,completed,
L0006063,O003613,C00451,P0166,1,87.18,2026-01-05 21:54:22,completed,FESTIVE20
L0006064,O003614,C00564,P0030,1,29.84,2026-04-06 11:12:29,completed,
L0006065,O003615,C00008,P0114,2,58.18,2026-02-28 05:21:24,returned,
L0006066,O003616,C00928,P0075,-1,154.23,2026-02-03 03:22:05,returned,
L0006067,O003617,C00423,P0158,1,317.86,2026-06-14 06:05:23,completed,
L0006068,O003618,C00669,P0088,1,162.05,2026-03-23 18:07:15,completed,WELCOME15
L0006069,O003619,C00091,P0078,1,264.4,2026-02-13 09:26:56,cancelled,
L0006070,O003620,C00655,P0169,1,60.52,2026-02-07 04:56:20,cancelled,
L0006071,O003621,C00610,P0091,3,107.19,2026-04-25 19:36:13,cancelled,FESTIVE20
L0006072,O003621,C00610,P0062,-1,65.53,2026-04-25 19:36:13,cancelled,
L0006073,O003621,C00610,P0031,1,356.97,2026-04-25 19:36:13,cancelled,FESTIVE20
L0006073,O003621,C00610,P0031,1,356.97,2026-04-25 19:36:13,cancelled,FESTIVE20
L0006074,O003622,C00700,P0189,1,48.25,2026-04-10 00:27:18,completed,SAVE10
L0006075,O003622,C00700,P0040,1,121.0,2026-04-10 00:27:18,completed,FESTIVE20
L0006076,O003622,C00700,P0003,2,41.1,2026-04-10 00:27:18,completed,FESTIVE20
L0006077,O003623,C00015,P0069,1,279.16,2026-01-13 06:09:31,CANCELLED,
L0006078,O003624,C00017,P0106,3,139.53,2026-06-12 04:24:38,cancelled,
L0006079,O003624,C00017,P0040,2,121.0,2026-06-12 04:24:38,cancelled,
L0006080,O003624,C00017,P0104,3,349.17,2026-06-12 04:24:38,cancelled,
L0006081,O003625,C00964,P0157,3,310.93,2026-03-07 12:31:26,returned,FESTIVE20
L0006082,O003625,C00964,P0100,1,93.91,2026-03-07 12:31:26,returned,
L0006083,O003626,C00527,P0034,1,277.67,2026-04-23 06:00:57,completed,
L0006084,O003627,C00850,P0146,1,19.04,2026-04-01 05:41:26,cancelled,
L0006085,O003628,C00290,P0032,3,196.06,2026-05-04 17:22:07,completed,
L0006086,O003629,C00558,P0048,2,146.3,2026-03-19 10:44:09,COMPLETED,FESTIVE20
L0006087,O003630,C00728,P0018,1,360.22,2026-04-03 09:49:05,completed,SAVE10
L0006088,O003631,C00636,P0130,1,191.99,2026-02-06 23:21:28,returned,
L0006089,O003631,C00636,P0004,1,89.69,2026-02-06 23:21:28,returned,
L0006090,O003631,C00636,P0192,3,78.39,2026-02-06 23:21:28,returned,
L0006091,O003632,C00051,P0136,1,19.25,2026-02-16 06:01:53,cancelled,SAVE10
L0006092,O003633,C00853,P0010,1,47.69,2026-03-23 03:44:43,completed,
L0006093,O003634,C00809,P0159,1,319.64,2026-02-08 11:47:35,completed,
L0006094,O003634,C00809,P0031,3,356.97,2026-02-08 11:47:35,completed,FESTIVE20
L0006095,O003635,C00481,P0100,-1,93.91,2026-02-18 21:29:38,completed,
L0006096,O003635,C00481,P0002,1,244.41,2026-02-18 21:29:38,completed,
L0006097,O003635,C00481,P0152,2,154.47,2026-02-18 21:29:38,completed,WELCOME15
L0006098,O003635,C00481,P0078,1,264.4,2026-02-18 21:29:38,completed,
L0006099,O003636,C00386,P0136,1,19.25,2026-03-15 08:12:01,completed,
L0006100,O003637,C00630,P0152,1,154.47,2026-06-04 18:32:44,completed,
L0006101,O003638,C00778,P0075,2,154.23,2026-01-17 08:15:59,cancelled,
L0006102,O003639,C00078,P0087,-1,84.18,2026-06-21 14:37:26,completed,FESTIVE20
L0006103,O003640,C00287,P0113,1,319.88,2026-05-11 01:55:18,completed,
L0006104,O003640,C00287,P0167,3,42.41,2026-05-11 01:55:18,completed,
L0006105,O003640,C00287,P0072,3,27.53,2026-05-11 01:55:18,completed,
L0006106,O003641,C00115,P0046,1,76.23,2026-04-03 21:24:37,completed,
L0006107,O003641,C00115,P0135,2,83.39,2026-04-03 21:24:37,completed,
L0006108,O003641,C00115,P0168,1,92.75,2026-04-03 21:24:37,completed,
L0006109,O003641,C00115,P0130,1,191.99,2026-04-03 21:24:37,completed,FESTIVE20
L0006109,O003641,C00115,P0130,1,191.99,2026-04-03 21:24:37,completed,FESTIVE20
L0006110,O003642,C00922,P0106,3,139.53,2026-06-11 15:45:42,COMPLETED,
L0006111,O003643,C00747,P0137,1,392.14,2026-03-20 08:07:45,completed,SAVE10
L0006112,O003643,C00747,P0111,1,266.81,2026-03-20 08:07:45,completed,FESTIVE20
L0006113,O003643,C00747,P0031,1,356.97,2026-03-20 08:07:45,completed,
L0006114,O003644,C00421,P0016,2,30.29,2026-05-09 15:06:52,completed,
L0006115,O003644,C00421,P0046,2,76.23,2026-05-09 15:06:52,completed,
L0006116,O003644,C00421,P0134,2,116.14,2026-05-09 15:06:52,completed,SAVE10
L0006117,O003645,C00860,P0074,1,156.41,2026-01-18 11:33:05,completed,
L0006118,O003646,C00764,P0131,1,63.04,2026-03-08 10:40:50,returned,
L0006119,O003647,C00985,P0021,1,136.88,2026-01-18 03:54:08,cancelled,WELCOME15
L0006120,O003648,C00147,P0143,1,367.99,2026-04-04 12:35:37,completed,FESTIVE20
L0006121,O003648,C00147,P0176,2,152.07,2026-04-04 12:35:37,completed,
L0006122,O003648,C00147,P0158,1,317.86,2026-04-04 12:35:37,completed,
L0006123,O003649,C00686,P0184,1,233.55,2026-04-24 01:22:05,completed,
L0006124,O003649,C00686,P0161,1,340.84,2026-04-24 01:22:05,completed,
L0006125,O003650,C00169,P0080,1,117.36,2026-01-07 03:45:05,cancelled,
L0006126,O003651,C00309,P0137,1,392.14,2026-06-08 00:17:48,completed,
L0006127,O003651,C00309,P0084,1,340.02,2026-06-08 00:17:48,completed,
L0006128,O003652,C00955,P0187,1,358.29,2026-01-25 00:59:05,returned,
L0006129,O003653,C00008,P0012,1,35.42,2026-01-09 03:39:23,completed,FESTIVE20
L0006130,O003654,C00880,P0186,1,384.65,2026-04-03 15:00:24,cancelled,
L0006131,O003655,C00319,P0134,1,116.14,2026-06-18 21:58:08,cancelled,
L0006132,O003655,C00319,P0019,1,244.98,2026-06-18 21:58:08,cancelled,WELCOME15
L0006133,O003655,C00319,P0155,1,209.56,2026-06-18 21:58:08,cancelled,
L0006134,O003656,C00263,P0022,2,95.39,2026-01-11 11:28:09,completed,WELCOME15
L0006135,O003657,C00666,P0070,1,192.4,2026-04-05 00:45:37,completed,
L0006136,O003657,C00666,P0123,2,106.28,2026-04-05 00:45:37,completed,
L0006137,O003657,C00666,P0018,2,360.22,2026-04-05 00:45:37,completed,
L0006138,O003657,C00666,P0015,1,51.65,2026-04-05 00:45:37,completed,WELCOME15
L0006139,O003658,C00844,P0093,2,150.84,2026-05-13 07:52:28,completed,
L0006140,O003659,C00526,P0124,1,28.31,2026-03-24 23:59:48,CANCELLED,SAVE10
L0006141,O003659,C00526,P0023,2,383.08,2026-03-24 23:59:48,CANCELLED,
L0006142,O003660,C00326,P0081,1,163.83,2026-04-12 12:54:58,cancelled,WELCOME15
L0006143,O003660,C00326,P0086,1,199.71,2026-04-12 12:54:58,cancelled,
L0006144,O003661,C00842,P0005,1,281.95,2026-01-05 01:59:31,completed,
L0006145,O003661,C00842,P0146,1,19.04,2026-01-05 01:59:31,completed,
L0006146,O003662,C00906,P0021,1,136.88,2026-04-06 11:46:55,completed,
L0006147,O003663,C00893,P0107,1,232.43,2026-05-26 20:32:41,completed,WELCOME15
L0006148,O003663,C00893,P0172,1,290.28,2026-05-26 20:32:41,completed,
L0006149,O003663,C00893,P0065,1,140.72,2026-05-26 20:32:41,completed,
L0006150,O003664,C00618,P0177,1,322.68,2026-06-27 15:34:23,completed,
L0006151,O003664,C00618,P0057,3,22.09,2026-06-27 15:34:23,completed,
L0006151,O003664,C00618,P0057,3,22.09,2026-06-27 15:34:23,completed,
L0006152,O003664,C00618,P0004,1,89.69,2026-06-27 15:34:23,completed,
L0006153,O003665,C00955,P0170,2,144.48,2026-04-12 17:19:53,cancelled,
L0006154,O003665,C00955,P0011,2,64.02,2026-04-12 17:19:53,cancelled,WELCOME15
L0006155,O003666,C00001,P0154,1,229.35,2026-02-27 11:28:35,COMPLETED,SAVE10
L0006156,O003666,C00001,P0037,1,50.23,2026-02-27 11:28:35,COMPLETED,FESTIVE20
L0006157,O003667,C00578,P0196,1,19.53,2026-01-09 12:12:25,returned,
L0006158,O003667,C00578,P0050,2,96.53,2026-01-09 12:12:25,returned,WELCOME15
L0006159,O003668,C00544,P0106,2,139.53,2026-05-07 12:08:26,returned,WELCOME15
L0006160,O003669,C00688,P0184,3,233.55,2026-04-03 14:58:45,completed,
L0006161,O003669,C00688,P0047,1,126.91,2026-04-03 14:58:45,completed,
L0006162,O003670,C00279,P0163,1,51.58,2026-06-18 20:39:29,returned,
L0006163,O003671,C00853,P0137,2,392.14,2026-02-26 14:48:52,COMPLETED,FESTIVE20
L0006164,O003672,C00347,P0140,2,51.77,2026-01-11 13:10:16,completed,WELCOME15
L0006165,O003673,C00984,P0148,1,153.07,2026-05-23 11:55:01,completed,FESTIVE20
L0006166,O003673,C00984,P0072,2,27.53,2026-05-23 11:55:01,completed,
L0006167,O003674,C00173,P0080,1,117.36,2026-01-04 07:17:53,returned,
L0006168,O003674,C00173,P0196,3,19.53,2026-01-04 07:17:53,returned,
L0006169,O003675,C00400,P0113,3,319.88,2026-02-10 15:34:27,cancelled,
L0006170,O003675,C00400,P0170,1,144.48,2026-02-10 15:34:27,cancelled,
L0006171,O003676,C00514,P0168,1,92.75,2026-06-19 00:15:19,completed,
L0006172,O003677,C00183,P0100,1,93.91,2026-01-24 01:55:58,returned,
L0006173,O003677,C00183,P0184,1,233.55,2026-01-24 01:55:58,returned,
L0006174,O003677,C00183,P0121,1,257.46,2026-01-24 01:55:58,returned,
L0006175,O003677,C00183,P0020,1,163.67,2026-01-24 01:55:58,returned,
L0006176,O003678,C00430,P0056,2,30.69,2026-01-15 00:38:36,completed,SAVE10
L0006177,O003678,C00430,P0042,1,91.44,2026-01-15 00:38:36,completed,WELCOME15
L0006178,O003679,C00059,P0152,3,154.47,2026-06-21 19:02:09,RETURNED,SAVE10
L0006179,O003680,C00025,P0197,1,192.41,2026-01-25 08:19:17,completed,
